latitude,longitude,town,postcode,epci,county,images/0,images/1,images/2,images/3,images/4,images/5,images/6,images/7,images/8,images/9,images/10,images/11,images/12,images/13
45.55338,0.3498,Rougnac,16320,CC Lavalette Tude Dronne,Charente,https://api.v2.clean2gether.com/uploads/362fb02d_82d3_4c0e_b705_0f09e8682ecd_b0472b394c.jpg,,,,,,,,,,,,,
45.60442,0.26386,Dirac,16410,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/61608763_B974_4_D80_A054_6_ADEEEFFB_914_df0b7b6e94.jpg,,,,,,,,,,,,,
44.88247,-1.07536,Le Porge,33680,CC MǸdullienne,Gironde,https://api.v2.clean2gether.com/uploads/7_F3991_F0_1_DA_8_4993_9_BCE_83_BA_01_AFBE_3_E_5fb968fbae.jpg,https://api.v2.clean2gether.com/uploads/23980_E31_F38_D_42_FB_9985_95_ED_9_BB_39_AC_2_6d99b94eff.jpg,,,,,,,,,,,,
44.97857,-0.45065,Cubzac-les-Ponts,33240,CC du Grand Cubzaguais,Gironde,https://api.v2.clean2gether.com/uploads/2332167a_4cc1_4333_bcc0_4b84b82cb7d4_67b83dd17f.jpg,,,,,,,,,,,,,
45.67641,0.24108,Ruelle-sur-Touvre,16600,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/52270898_3c5e_4f80_b238_a6d8e735a780_80d5d883d8.jpg,,,,,,,,,,,,,
44.95125,-0.25365,Saillans,33141,CC du Fronsadais,Gironde,https://api.v2.clean2gether.com/uploads/3c8fcb8d_505c_43a6_a2e3_a5da411ef5c2_5da5b51764.jpg,https://api.v2.clean2gether.com/uploads/448c99d7_2ee2_43d6_ae58_4e2a6c05c421_f2b7641246.jpg,https://api.v2.clean2gether.com/uploads/9323295a_2cf7_48b8_a29a_4f16a21b9eff_f014403580.jpg,,,,,,,,,,,
45.55392,0.21877,Torsac,16410,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/776_CD_6_FC_581_D_4421_AC_41_D548_A2_B6_E280_ff8fd35a7b.jpg,,,,,,,,,,,,,
45.3652,-0.52927,Soubran,17150,CC de la Haute Saintonge,Charente-Maritime,https://api.v2.clean2gether.com/uploads/5a42da30_e1f6_4b13_948e_51c979ec6c16_e1a11bae15.jpg,,,,,,,,,,,,,
45.90577,0.0568,Aigre,16140,CC Coeur de Charente,Charente,https://api.v2.clean2gether.com/uploads/59a65c14_1a50_4f25_b34e_ef23ab6033f6_0e842eca8a.jpg,https://api.v2.clean2gether.com/uploads/b8e8d2a0_b203_459f_8ec2_8b7f85a24cc4_605bc27e3b.jpg,,,,,,,,,,,,
45.70529,0.2934,Mornac,16600,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/3f234cf5_8982_4a03_ab76_3aa584b22ad3_8588b798e7.jpg,,,,,,,,,,,,,
45.78148,0.30523,La Rochette,16110,CC La Rochefoucauld - Porte du PǸrigord,Charente,https://api.v2.clean2gether.com/uploads/B968_E14_B_01_E6_4993_8_D41_F7_B61_EDAEB_61_2dc72be895.jpg,,,,,,,,,,,,,
45.69414,0.33904,Bunzac,16110,CC La Rochefoucauld - Porte du PǸrigord,Charente,https://api.v2.clean2gether.com/uploads/08e9b520_f394_40f9_b978_94d3a66b3e2d_b97bbe42d9.jpg,,,,,,,,,,,,,
45.73147,-0.65307,Saintes,17100,CA de Saintes,Charente-Maritime,https://api.v2.clean2gether.com/uploads/1_EBAC_3_C0_443_A_4_A1_C_A702_706_B2859_F15_E_869bc35a2d.jpg,,,,,,,,,,,,,
45.56888,0.18517,Torsac,16410,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/19a99c1b_0218_4699_9700_94c9559aba79_58459cfb78.jpg,,,,,,,,,,,,,
45.63435,0.20295,Soyaux,16800,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/91590283_4d9f_4133_abc5_122dac3c1193_ff7e3e1da7.jpg,,,,,,,,,,,,,
45.68508,0.15589,Gond-Pontouvre,16160,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/33bb5166_8951_4eaa_a58b_aafe2670562d_96fd557c12.jpg,,,,,,,,,,,,,
45.69073,0.14516,Saint-Yrieix-sur-Charente,16710,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/9850ddde_f16f_4dc1_8234_373fbd23e890_4e550e4e74.jpg,,,,,,,,,,,,,
45.65118,0.11284,AngoulǦme,16000,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/FF_0_A6731_9_F77_439_A_891_F_93_E1_EA_870445_a7a7b028fc.jpg,,,,,,,,,,,,,
45.55824,0.14385,Mouthiers-sur-BoǮme,16440,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/5356_D28_F_E18_D_4_A06_A73_E_0993987_AC_113_5cb38719ba.jpg,,,,,,,,,,,,,
45.5607,0.11945,Mouthiers-sur-BoǮme,16440,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/A74_A7133_B251_4_D67_9386_38965_DADD_029_34ab222725.jpg,,,,,,,,,,,,,
45.6819,0.17549,Gond-Pontouvre,16160,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/fd15b728_74c5_4a00_800e_754fae1dea6f_e8d30ed3b6.jpg,https://api.v2.clean2gether.com/uploads/dd614f36_9251_4da0_9a71_f9c5c3a36ec1_4010305a98.jpg,,,,,,,,,,,,
45.66844,-0.94872,Saujon,17600,CA Royan Atlantique,Charente-Maritime,https://api.v2.clean2gether.com/uploads/95_B57_CB_5_BDDD_43_FF_B973_3_AA_1072_E21_FE_da3b25800d.jpg,,,,,,,,,,,,,
45.74048,-0.39476,Louzac-Saint-AndrǸ,16100,CA du Grand Cognac,Charente,https://api.v2.clean2gether.com/uploads/0_BD_8978_B_8_CAB_4_C5_D_9170_30_C1_FBD_8_F3_C6_714fbfb482.jpg,,,,,,,,,,,,,
44.87185,-1.12793,Le Porge,33680,CC MǸdullienne,Gironde,https://api.v2.clean2gether.com/uploads/5_D41_D4_C3_0_B28_4_B61_9_B45_FD_685_E8_AC_611_1939ca3310.jpg,,,,,,,,,,,,,
45.68947,0.74819,Saint-Mathieu,87440,CC Ouest Limousin,Haute-Vienne,https://api.v2.clean2gether.com/uploads/f2004452_3ccd_4ca6_ad4a_5b8eaa607f3c_b091460799.jpg,https://api.v2.clean2gether.com/uploads/2a9d10bc_dc59_43e3_9b2c_b76220c376c7_403ef171d1.jpg,,,,,,,,,,,,
45.96219,0.20355,Verteuil-sur-Charente,16510,CC Val de Charente,Charente,https://api.v2.clean2gether.com/uploads/4210ea36_6c9c_4b9c_a388_304f43fc995b_dcfccdbc27.jpg,https://api.v2.clean2gether.com/uploads/506804fd_6a01_4794_ac78_570603ba8192_72df9a7c07.jpg,https://api.v2.clean2gether.com/uploads/ecabf7df_e57c_4735_9401_0b9dccc29490_024ebdb798.jpg,,,,,,,,,,,
45.6259,0.26243,Garat,16410,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/4_A6_F8_E15_0_E10_45_BD_82_C8_7_A21_E75_CDA_10_58a373e85d.jpg,,,,,,,,,,,,,
45.01035,-0.39472,Val de VirvǸe,33240,CC du Grand Cubzaguais,Gironde,https://api.v2.clean2gether.com/uploads/08dab5df_52c0_4677_8b1f_d2ef626320a6_136774a3e1.jpg,,,,,,,,,,,,,
45.7234,-0.17573,Les MǸtairies,16200,CA du Grand Cognac,Charente,https://api.v2.clean2gether.com/uploads/0_AEA_1_FE_7_A02_F_46_D9_8371_882_D12_C7728_F_a36b84c06a.jpg,,,,,,,,,,,,,
45.56121,0.27911,Dignac,16410,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/f2350b26_0304_43af_a284_8c800c5ba3fa_41b3d6601d.jpg,,,,,,,,,,,,,
45.98629,0.13009,Courc��me,16240,CC Val de Charente,Charente,https://api.v2.clean2gether.com/uploads/D2_D07921_B9_F0_4_ECC_AED_4_1061_F4_C6_A505_9d00dee083.jpg,,,,,,,,,,,,,
45.63903,0.03734,Trois-Palis,16730,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/2d823931_9041_4483_84c6_ace5512355ac_d3e04a0f7e.jpg,https://api.v2.clean2gether.com/uploads/ca8bb2e2_9d0e_4b0a_9c4c_9b3ebdd6c48a_89cb067f28.jpg,,,,,,,,,,,,
45.67745,0.17645,Gond-Pontouvre,16160,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/bb08a157_b7e6_4163_8711_5cc8b6ffcf58_1f67972c74.jpg,,,,,,,,,,,,,
45.68242,0.15995,Gond-Pontouvre,16160,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/cbbc69cf_05f6_4161_a030_f83f8e9f5506_47f21d60b7.jpg,,,,,,,,,,,,,
45.71277,0.11555,Vindelle,16430,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/7_ECB_7_D8_B_E86_B_4_FA_6_BB_0_D_A59_B84708_B7_D_f5c61146c2.jpg,https://api.v2.clean2gether.com/uploads/CF_4483_DC_8_F42_4_D45_BABB_D4477_D366221_ee1dac5477.jpg,https://api.v2.clean2gether.com/uploads/DB_60_D094_A149_44_BF_B248_C7_BF_072685_D6_cbc38a5683.jpg,,,,,,,,,,,
45.74293,0.26208,Brie,16590,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/25_C9_C8_A7_4971_46_A5_8130_88_EA_58021_FA_6_30c6d85469.jpg,,,,,,,,,,,,,
45.58116,0.20333,Torsac,16410,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/8013e371_4844_444d_b8ed_cc7de975542e_d1d18345a6.jpg,,,,,,,,,,,,,
45.7028,0.26324,Champniers,16430,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/A9969_BBB_0_FF_6_4_DC_8_AB_1_F_D5_F9_ED_1_B43_D9_9106e305c3.jpg,,,,,,,,,,,,,
45.5563,-0.28747,Saint-Palais-du-NǸ,16300,CC des 4B Sud Charente,Charente,https://api.v2.clean2gether.com/uploads/8d1df697_4b5e_422f_9040_b9931e07da19_0e74667743.jpg,,,,,,,,,,,,,
45.6532,-0.35057,Gimeux,16130,CA du Grand Cognac,Charente,https://api.v2.clean2gether.com/uploads/0c00533b_0c9a_4e58_a7d9_fca22696b442_f398c98f62.jpg,,,,,,,,,,,,,
45.65021,0.11263,AngoulǦme,16000,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/931788_E6_4_E62_4_C14_9_D41_797974_E46_B5_E_f4efc36d25.jpg,,,,,,,,,,,,,
45.65976,0.16095,AngoulǦme,16000,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/11707_2bb036533b.png,,,,,,,,,,,,,
44.89039,-0.68011,Le Haillan,33185,Bordeaux MǸtropole,Gironde,https://api.v2.clean2gether.com/uploads/4_AB_51_AC_5_30_AE_44_C1_BA_3_D_97422428_C6_A4_838f20fbcc.jpg,,,,,,,,,,,,,
44.97713,-0.45327,Cubzac-les-Ponts,33240,CC du Grand Cubzaguais,Gironde,https://api.v2.clean2gether.com/uploads/16c531e7_af90_453b_9368_b462773c1d62_3307044423.jpg,,,,,,,,,,,,,
45.67295,0.11235,Saint-Yrieix-sur-Charente,16730,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/2fe2a86f_be9a_4e74_9905_85d629fa72f1_80cda8989d.jpg,,,,,,,,,,,,,
45.9478,0.13054,CharmǸ,16140,CC Coeur de Charente,Charente,https://api.v2.clean2gether.com/uploads/0f7f6d4b_93cb_4cdd_bd3e_5be04d30bfee_e72a25632b.jpg,,,,,,,,,,,,,
45.70487,0.19261,Champniers,16430,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/dfa3afb5_a909_4ab6_bde9_8d22a562d838_ff7df6d19e.jpg,,,,,,,,,,,,,
45.77792,0.31195,Agris,16110,CC La Rochefoucauld - Porte du PǸrigord,Charente,https://api.v2.clean2gether.com/uploads/8ba84cf1_a803_412d_a278_b874e096e552_453fed9fd2.jpg,,,,,,,,,,,,,
45.54948,0.122,Mouthiers-sur-BoǮme,16440,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/11973_b32bcf7829.png,,,,,,,,,,,,,
44.83744,-0.07309,Saint-Magne-de-Castillon,33350,CC Castillon/Pujols,Gironde,https://api.v2.clean2gether.com/uploads/203230c5_b556_44dd_850a_6bf28acdf9d1_8b90b89f27.jpg,,,,,,,,,,,,,
45.604810802555114,0.3156001120805741,Sers,16410,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/c2g_upload_84ac170a96.jpg,,,,,,,,,,,,,
45.69290124666479,0.06663018061001402,Asni��res-sur-Nou��re,16290,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/c2g_upload_5944144368.jpg,,,,,,,,,,,,,
45.638587397616504,0.07074493914842606,Nersac,16440,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/c2g_upload_33c6672bd5.jpg,,,,,,,,,,,,,
45.65976,0.16095,AngoulǦme,16000,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/11707_2bb036533b.png,,,,,,,,,,,,,
44.89039,-0.68011,Le Haillan,33185,Bordeaux MǸtropole,Gironde,https://api.v2.clean2gether.com/uploads/4_AB_51_AC_5_30_AE_44_C1_BA_3_D_97422428_C6_A4_838f20fbcc.jpg,,,,,,,,,,,,,
44.97713,-0.45327,Cubzac-les-Ponts,33240,CC du Grand Cubzaguais,Gironde,https://api.v2.clean2gether.com/uploads/16c531e7_af90_453b_9368_b462773c1d62_3307044423.jpg,,,,,,,,,,,,,
45.67295,0.11235,Saint-Yrieix-sur-Charente,16730,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/2fe2a86f_be9a_4e74_9905_85d629fa72f1_80cda8989d.jpg,,,,,,,,,,,,,
45.9478,0.13054,CharmǸ,16140,CC Coeur de Charente,Charente,https://api.v2.clean2gether.com/uploads/0f7f6d4b_93cb_4cdd_bd3e_5be04d30bfee_e72a25632b.jpg,,,,,,,,,,,,,
45.70487,0.19261,Champniers,16430,CA du Grand AngoulǦme,Charente,https://api.v2.clean2gether.com/uploads/dfa3afb5_a909_4ab6_bde9_8d22a562d838_ff7df6d19e.jpg,,,,,,,,,,,,,
